*author: AAD
*reference: ARXIV:XXXX : 2016
*reference: CERN-EP-2016-153 : 2016
*reference: GIVE JOURNAL CITATION (IF KNOWN) : 2016
*reference: http:// : 2016
*doi: GIVE DOI
*status: Encoded 22 JUNE 2016 by ALICE
*experiment: CERN-LHC-ALICE
*detector: ALICE
*inspireId: GIVE INSPIRE ID
*cdsId: GIVE CDS ID
*durhamId: 
*title: Multiplicity-dependent enhancement of strange and multi-strange hadron production in proton-proton collisions at $\sqrt{s}=7$ TeV
*comment: CERN-LHC. The yields of strange and multi-strange hadrons are measured at midrapidity in proton-proton (pp) collisions at $\sqrt{s}$ = 7 TeV as a function of the charged-particle multiplicity density ($dN_{ch}/d\eta$). The production rate of strange particles increases faster than that of non-strange hadrons, leading to an enhancement of strange particles relative to pions, similar to that found in nucleus-nucleus collisions as well as in proton-nucleus collisions at the LHC. This is the first observation of an enhanced production of strange particles in high-multiplicity pp collisions. The magnitude of this strangeness enhancement increases with the event activity, quantified by $dN_{ch}/d\eta$, and with hadron strangeness. It reaches almost a factor of two for the $\Omega$ at the highest multiplicity presented. No enhancement is observed for particles with no strange quark content, demonstrating that the observed effect is strangeness rather than mass related. The results are not reproduced by any of the Monte Carlo models commonly used at the LHC, suggesting that further developments are needed for a complete microscopic understanding of strangeness production and indicating the presence of a phenomenon novel in high-multiplicity pp collisions.


*dataset:
*location: Figure 1
*dscomment: $K^{0}_{S}$ transverse momentum spectrum: V0M Class I (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class I
*qual: RE : P P --> $K^{0}_{S}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.02551 +- 0.000932 (DSYS=0.001535:total,DSYS=0.0007793:uncorr);
 1.1 (BIN=1 TO 1.2); 0.02193 +- 0.0007503 (DSYS=0.001158:total,DSYS=0.0005777:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.01878 +- 0.0005736 (DSYS=0.0009835:total,DSYS=0.0004916:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.01559 +- 0.0004517 (DSYS=0.0008101:total,DSYS=0.0003718:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.0123 +- 0.0003613 (DSYS=0.0006309:total,DSYS=0.0002923:uncorr);
 1.9 (BIN=1.8 TO 2); 0.009428 +- 0.0002842 (DSYS=0.0004747:total,DSYS=0.0002239:uncorr);
 2.1 (BIN=2 TO 2.2); 0.007237 +- 0.0002318 (DSYS=0.0003727:total,DSYS=0.0001741:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.005047 +- 0.0001497 (DSYS=0.0002716:total,DSYS=0.0001212:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.003108 +- 9.475e-05 (DSYS=0.0001623:total,DSYS=7.499e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.001655 +- 5.809e-05 (DSYS=8.609e-05:total,DSYS=4.226e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.0007314 +- 3.382e-05 (DSYS=3.952e-05:total,DSYS=1.866e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0002846 +- 1.624e-05 (DSYS=1.776e-05:total,DSYS=7.674e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 7.109e-05 +- 6.605e-06 (DSYS=4.81e-06:total,DSYS=1.934e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class VI (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VI
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.02117 +- 0.0006158 (DSYS=0.001281:total,DSYS=0.0006596:uncorr);
 1.1 (BIN=1 TO 1.2); 0.01863 +- 0.0005128 (DSYS=0.0009905:total,DSYS=0.0005044:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.01575 +- 0.0003866 (DSYS=0.0008305:total,DSYS=0.0004234:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.01255 +- 0.0003006 (DSYS=0.0006575:total,DSYS=0.0003103:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.009503 +- 0.0002362 (DSYS=0.0004894:total,DSYS=0.0002299:uncorr);
 1.9 (BIN=1.8 TO 2); 0.007078 +- 0.0001824 (DSYS=0.000358:total,DSYS=0.0001716:uncorr);
 2.1 (BIN=2 TO 2.2); 0.00518 +- 0.0001457 (DSYS=0.000267:total,DSYS=0.0001251:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.003979 +- 9.911e-05 (DSYS=0.0002148:total,DSYS=9.718e-05:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.002205 +- 5.855e-05 (DSYS=0.0001151:total,DSYS=5.305e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.001186 +- 3.602e-05 (DSYS=6.163e-05:total,DSYS=3.016e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.0005628 +- 2.177e-05 (DSYS=3.058e-05:total,DSYS=1.471e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0001956 +- 9.662e-06 (DSYS=1.218e-05:total,DSYS=5.213e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 4.655e-05 +- 3.892e-06 (DSYS=3.155e-06:total,DSYS=1.28e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class VII (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VII
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.01647 +- 0.0005288 (DSYS=0.001006:total,DSYS=0.0005314:uncorr);
 1.1 (BIN=1 TO 1.2); 0.01387 +- 0.0004248 (DSYS=0.0007443:total,DSYS=0.0003891:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.01107 +- 0.0003099 (DSYS=0.0005867:total,DSYS=0.0003032:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.009127 +- 0.0002463 (DSYS=0.0004757:total,DSYS=0.0002206:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.00713 +- 0.0001997 (DSYS=0.0003772:total,DSYS=0.0001931:uncorr);
 1.9 (BIN=1.8 TO 2); 0.004965 +- 0.0001455 (DSYS=0.0002517:total,DSYS=0.0001215:uncorr);
 2.1 (BIN=2 TO 2.2); 0.003645 +- 0.0001186 (DSYS=0.0001913:total,DSYS=9.516e-05:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.002486 +- 7.255e-05 (DSYS=0.0001336:total,DSYS=5.93e-05:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.001482 +- 4.469e-05 (DSYS=7.712e-05:total,DSYS=3.522e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.0007314 +- 2.656e-05 (DSYS=3.795e-05:total,DSYS=1.849e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.000356 +- 1.641e-05 (DSYS=1.923e-05:total,DSYS=9.083e-06:uncorr);
 4.5 (BIN=4 TO 5); 0.0001228 +- 7.352e-06 (DSYS=7.639e-06:total,DSYS=3.254e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 2.691e-05 +- 2.87e-06 (DSYS=1.821e-06:total,DSYS=7.32e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class VIII (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VIII
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.01319 +- 0.0004587 (DSYS=0.0008286:total,DSYS=0.0004679:uncorr);
 1.1 (BIN=1 TO 1.2); 0.01032 +- 0.0003506 (DSYS=0.000563:total,DSYS=0.0003069:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.008518 +- 0.0002626 (DSYS=0.0004596:total,DSYS=0.0002487:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.006341 +- 0.0001967 (DSYS=0.0003377:total,DSYS=0.0001683:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.004623 +- 0.0001495 (DSYS=0.0002425:total,DSYS=0.0001209:uncorr);
 1.9 (BIN=1.8 TO 2); 0.003514 +- 0.0001164 (DSYS=0.0001805:total,DSYS=9.07e-05:uncorr);
 2.1 (BIN=2 TO 2.2); 0.0025 +- 9.206e-05 (DSYS=0.0001308:total,DSYS=6.428e-05:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.001728 +- 5.84e-05 (DSYS=9.451e-05:total,DSYS=4.481e-05:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.000991 +- 3.571e-05 (DSYS=5.253e-05:total,DSYS=2.557e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.0005252 +- 2.171e-05 (DSYS=2.783e-05:total,DSYS=1.443e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.0002099 +- 1.203e-05 (DSYS=1.148e-05:total,DSYS=5.641e-06:uncorr);
 4.5 (BIN=4 TO 5); 6.698e-05 +- 5.353e-06 (DSYS=4.207e-06:total,DSYS=1.868e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 2.114e-05 +- 2.316e-06 (DSYS=1.436e-06:total,DSYS=5.889e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class IX (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class IX
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.008945 +- 0.0002751 (DSYS=0.0006491:total,DSYS=0.000454:uncorr);
 1.1 (BIN=1 TO 1.2); 0.006489 +- 0.0001996 (DSYS=0.0003977:total,DSYS=0.0002646:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.004952 +- 0.0001429 (DSYS=0.0002994:total,DSYS=0.0001979:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.003511 +- 0.0001039 (DSYS=0.0002106:total,DSYS=0.0001344:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.002554 +- 8.005e-05 (DSYS=0.0001505:total,DSYS=9.583e-05:uncorr);
 1.9 (BIN=1.8 TO 2); 0.001878 +- 6.072e-05 (DSYS=0.0001102:total,DSYS=7.2e-05:uncorr);
 2.1 (BIN=2 TO 2.2); 0.001359 +- 4.784e-05 (DSYS=7.787e-05:total,DSYS=4.726e-05:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.0008698 +- 2.895e-05 (DSYS=5.061e-05:total,DSYS=2.841e-05:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.000497 +- 1.793e-05 (DSYS=3.009e-05:total,DSYS=1.939e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.0002451 +- 1.045e-05 (DSYS=1.439e-05:total,DSYS=9.15e-06:uncorr);
 3.7 (BIN=3.4 TO 4); 9.949e-05 +- 5.864e-06 (DSYS=5.807e-06:total,DSYS=3.357e-06:uncorr);
 4.5 (BIN=4 TO 5); 3.402e-05 +- 2.643e-06 (DSYS=2.281e-06:total,DSYS=1.241e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 1.009e-05 +- 1.131e-06 (DSYS=7.185e-07:total,DSYS=3.545e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class X (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class X
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.004131 +- 0.0001473 (DSYS=0.0004612:total,DSYS=0.0004084:uncorr);
 1.1 (BIN=1 TO 1.2); 0.002473 +- 9.363e-05 (DSYS=0.0001999:total,DSYS=0.0001648:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.001951 +- 6.763e-05 (DSYS=0.0001477:total,DSYS=0.0001182:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.001307 +- 4.764e-05 (DSYS=9.504e-05:total,DSYS=7.34e-05:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.0008011 +- 3.335e-05 (DSYS=5.694e-05:total,DSYS=4.377e-05:uncorr);
 1.9 (BIN=1.8 TO 2); 0.0005702 +- 2.484e-05 (DSYS=3.875e-05:total,DSYS=2.934e-05:uncorr);
 2.1 (BIN=2 TO 2.2); 0.0004183 +- 1.975e-05 (DSYS=2.884e-05:total,DSYS=2.165e-05:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.000245 +- 1.169e-05 (DSYS=1.74e-05:total,DSYS=1.279e-05:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.0001327 +- 6.959e-06 (DSYS=9.032e-06:total,DSYS=6.618e-06:uncorr);
 3.15 (BIN=2.9 TO 3.4); 6.087e-05 +- 3.892e-06 (DSYS=4.121e-06:total,DSYS=3.062e-06:uncorr);
 3.7 (BIN=3.4 TO 4); 2.67e-05 +- 2.37e-06 (DSYS=1.814e-06:total,DSYS=1.293e-06:uncorr);
 4.5 (BIN=4 TO 5); 8.957e-06 +- 1.01e-06 (DSYS=6.536e-07:total,DSYS=4.162e-07:uncorr);
 5.75 (BIN=5 TO 6.5); 2.102e-06 +- 4.105e-07 (DSYS=1.668e-07:total,DSYS=1.042e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Omega^{-}+\bar{\Omega}^{+}$ transverse momentum spectrum: V0M Class I+II (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class I+II
*qual: RE : P P --> $\Omega^{-}+\bar{\Omega}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 1.25 (BIN=0.9 TO 1.6); 0.003748 +- 0.0002807 (DSYS=0.0003:total,DSYS=0.0001138:uncorr);
 1.9 (BIN=1.6 TO 2.2); 0.00253 +- 0.0001572 (DSYS=0.0001953:total,DSYS=6.398e-05:uncorr);
 2.4 (BIN=2.2 TO 2.6); 0.001864 +- 0.0001364 (DSYS=0.0001667:total,DSYS=4.919e-05:uncorr);
 2.8 (BIN=2.6 TO 3); 0.001158 +- 0.0001028 (DSYS=0.0001044:total,DSYS=3.063e-05:uncorr);
 3.4 (BIN=3 TO 3.8); 0.0006658 +- 5.361e-05 (DSYS=8.748e-05:total,DSYS=2.509e-05:uncorr);
 4.65 (BIN=3.8 TO 5.5); 0.0001367 +- 1.604e-05 (DSYS=1.66e-05:total,DSYS=4.901e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Omega^{-}+\bar{\Omega}^{+}$ transverse momentum spectrum: V0M Class III+IV (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class III+IV
*qual: RE : P P --> $\Omega^{-}+\bar{\Omega}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 1.25 (BIN=0.9 TO 1.6); 0.00235 +- 0.0001576 (DSYS=0.0001886:total,DSYS=7.249e-05:uncorr);
 1.9 (BIN=1.6 TO 2.2); 0.001579 +- 8.5e-05 (DSYS=0.0001219:total,DSYS=3.993e-05:uncorr);
 2.4 (BIN=2.2 TO 2.6); 0.0009869 +- 7.169e-05 (DSYS=8.825e-05:total,DSYS=2.604e-05:uncorr);
 2.8 (BIN=2.6 TO 3); 0.0005731 +- 4.646e-05 (DSYS=5.168e-05:total,DSYS=1.516e-05:uncorr);
 3.4 (BIN=3 TO 3.8); 0.000361 +- 2.596e-05 (DSYS=4.763e-05:total,DSYS=1.427e-05:uncorr);
 4.65 (BIN=3.8 TO 5.5); 6.952e-05 +- 8.042e-06 (DSYS=8.443e-06:total,DSYS=2.492e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Omega^{-}+\bar{\Omega}^{+}$ transverse momentum spectrum: V0M Class V+VI (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class V+VI
*qual: RE : P P --> $\Omega^{-}+\bar{\Omega}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 1.25 (BIN=0.9 TO 1.6); 0.001446 +- 9.8e-05 (DSYS=0.0001163:total,DSYS=4.553e-05:uncorr);
 1.9 (BIN=1.6 TO 2.2); 0.0009142 +- 5.035e-05 (DSYS=7.078e-05:total,DSYS=2.369e-05:uncorr);
 2.4 (BIN=2.2 TO 2.6); 0.0005132 +- 4.104e-05 (DSYS=4.589e-05:total,DSYS=1.354e-05:uncorr);
 2.8 (BIN=2.6 TO 3); 0.0003315 +- 2.971e-05 (DSYS=3.018e-05:total,DSYS=9.687e-06:uncorr);
 3.4 (BIN=3 TO 3.8); 0.0001595 +- 1.427e-05 (DSYS=2.095e-05:total,DSYS=6.009e-06:uncorr);
 4.65 (BIN=3.8 TO 5.5); 2.636e-05 +- 4.012e-06 (DSYS=3.202e-06:total,DSYS=9.45e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Omega^{-}+\bar{\Omega}^{+}$ transverse momentum spectrum: V0M Class VII+VIII (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VII+VIII
*qual: RE : P P --> $\Omega^{-}+\bar{\Omega}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 1.25 (BIN=0.9 TO 1.6); 0.0009058 +- 6.635e-05 (DSYS=7.647e-05:total,DSYS=3.671e-05:uncorr);
 1.9 (BIN=1.6 TO 2.2); 0.0004383 +- 3.091e-05 (DSYS=3.562e-05:total,DSYS=1.569e-05:uncorr);
 2.4 (BIN=2.2 TO 2.6); 0.0002462 +- 2.463e-05 (DSYS=2.258e-05:total,DSYS=8.203e-06:uncorr);
 2.8 (BIN=2.6 TO 3); 0.0001227 +- 1.57e-05 (DSYS=1.127e-05:total,DSYS=3.881e-06:uncorr);
 3.4 (BIN=3 TO 3.8); 6.446e-05 +- 7.569e-06 (DSYS=8.592e-06:total,DSYS=2.828e-06:uncorr);
 4.65 (BIN=3.8 TO 5.5); 1.305e-05 +- 2.521e-06 (DSYS=1.6e-06:total,DSYS=5.193e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Omega^{-}+\bar{\Omega}^{+}$ transverse momentum spectrum: V0M Class IX+X (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class IX+X
*qual: RE : P P --> $\Omega^{-}+\bar{\Omega}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 1.25 (BIN=0.9 TO 1.6); 0.000267 +- 2.245e-05 (DSYS=2.278e-05:total,DSYS=1.131e-05:uncorr);
 1.9 (BIN=1.6 TO 2.2); 0.0001077 +- 9.591e-06 (DSYS=8.523e-06:total,DSYS=3.301e-06:uncorr);
 2.4 (BIN=2.2 TO 2.6); 5.269e-05 +- 7.203e-06 (DSYS=4.832e-06:total,DSYS=1.757e-06:uncorr);
 2.8 (BIN=2.6 TO 3); 2.246e-05 +- 4.642e-06 (DSYS=2.118e-06:total,DSYS=8.594e-07:uncorr);
 3.4 (BIN=3 TO 3.8); 1.399e-05 +- 2.205e-06 (DSYS=1.836e-06:total,DSYS=5.186e-07:uncorr);
 4.65 (BIN=3.8 TO 5.5); 2.457e-06 +- 5.498e-07 (DSYS=2.973e-07:total,DSYS=8.457e-08:uncorr);
*dataend:

*dataset:
*location: Figure 2
*dscomment: $2K^{0}_{S}/(\pi^{+}+\pi^{-})$ ratio for pp collisions at $\sqrt{s}=7$ TeV as a function of the average charged particle multiplicity density at midrapidity.
*obskey: Ratios of yields to pions
*qual: RATIO : $2K^{0}_{S}/(\pi^{+}+\pi^{-})$ 
*qual: RE : P P --> $(\pi^{+}+\pi^{-})$ + X 
*qual: RE : P P --> $2K^{0}_{S}$ + X 
*qual: SQRT(S) : 7000.0 GeV 
*qual: YRAP(CM) : -0.5 0.5 
*obskey: (statistical and systematic uncertainties on <dNch/deta>) 
*yheader: Ratios of yields to $(\pi^{+}+\pi^{-})$
*xheader: $\langle dN_{ch}/d\eta \rangle_{|\eta|<0.5}$
*data: x : y
 21.29 +- 0.038 +- 0.639; 0.1332 +- 0.000441 (DSYS=0.009564:total,DSYS=0.0044:uncorr);
 16.51 +- 0.01 +- 0.495; 0.132 +- 0.0002729 (DSYS=0.009088:total,DSYS=0.004072:uncorr);
 13.46 +- 0.01 +- 0.404; 0.1302 +- 0.0002485 (DSYS=0.008898:total,DSYS=0.00405:uncorr);
 11.51 +- 0.01 +- 0.345; 0.1294 +- 0.0002852 (DSYS=0.008805:total,DSYS=0.004046:uncorr);
 10.08 +- 0.01 +- 0.303; 0.1285 +- 0.0003077 (DSYS=0.008691:total,DSYS=0.004056:uncorr);
 8.447 +- 0 +- 0.254; 0.1276 +- 0.0002322 (DSYS=0.008627:total,DSYS=0.004063:uncorr);
 6.724 +- 0 +- 0.207; 0.1262 +- 0.000277 (DSYS=0.008525:total,DSYS=0.004119:uncorr);
 5.398 +- 0 +- 0.173; 0.1239 +- 0.0003039 (DSYS=0.00848:total,DSYS=0.004239:uncorr);
 3.897 +- 0 +- 0.143; 0.1204 +- 0.0002641 (DSYS=0.009451:total,DSYS=0.005485:uncorr);
 2.261 +- 0 +- 0.117; 0.1081 +- 0.000252 (DSYS=0.0118:total,DSYS=0.008011:uncorr);
*dataend:


*dataset:
*location: Figure 2
*dscomment: $(\Lambda+\bar{\Lambda})/(\pi^{+}+\pi^{-})$ ratio for pp collisions at $\sqrt{s}=7$ TeV as a function of the average charged particle multiplicity density at midrapidity.
*obskey: Ratios of yields to pions
*qual: RATIO : $(\Lambda+\bar{\Lambda})/(\pi^{+}+\pi^{-})$ 
*qual: RE : P P --> $(\pi^{+}+\pi^{-})$ + X 
*qual: RE : P P --> $(\Lambda+\bar{\Lambda})$ + X 
*qual: SQRT(S) : 7000.0 GeV 
*qual: YRAP(CM) : -0.5 0.5 
*obskey: (statistical and systematic uncertainties on <dNch/deta>) 
*yheader: Ratios of yields to $(\pi^{+}+\pi^{-})$
*xheader: $\langle dN_{ch}/d\eta \rangle_{|\eta|<0.5}$
*data: x : y
 21.29 +- 0.038 +- 0.639; 0.03864 +- 0.0001462 (DSYS=0.003255:total,DSYS=0.001577:uncorr);
 16.51 +- 0.01 +- 0.495; 0.03837 +- 9.496e-05 (DSYS=0.003109:total,DSYS=0.00142:uncorr);
 13.46 +- 0.01 +- 0.404; 0.03785 +- 8.965e-05 (DSYS=0.003079:total,DSYS=0.001529:uncorr);
 11.51 +- 0.01 +- 0.345; 0.03735 +- 9.612e-05 (DSYS=0.003033:total,DSYS=0.001676:uncorr);
 10.08 +- 0.01 +- 0.303; 0.03698 +- 9.723e-05 (DSYS=0.002993:total,DSYS=0.001587:uncorr);
 8.447 +- 0 +- 0.254; 0.03626 +- 8.702e-05 (DSYS=0.002954:total,DSYS=0.001665:uncorr);
 6.724 +- 0 +- 0.207; 0.03556 +- 8.616e-05 (DSYS=0.002934:total,DSYS=0.00177:uncorr);
 5.398 +- 0 +- 0.173; 0.03423 +- 0.0001043 (DSYS=0.00276:total,DSYS=0.001374:uncorr);
 3.897 +- 0 +- 0.143; 0.0316 +- 8.698e-05 (DSYS=0.002986:total,DSYS=0.001906:uncorr);
 2.261 +- 0 +- 0.117; 0.02409 +- 8.393e-05 (DSYS=0.003337:total,DSYS=0.002589:uncorr);
*dataend:


*dataset:
*location: Figure 2
*dscomment: $(\Xi^{-}+\bar{\Xi}^{+})/(\pi^{+}+\pi^{-})$ ratio for pp collisions at $\sqrt{s}=7$ TeV as a function of the average charged particle multiplicity density at midrapidity.
*obskey: Ratios of yields to pions
*qual: RATIO : $(\Xi^{-}+\bar{\Xi}^{+})/(\pi^{+}+\pi^{-})$ 
*qual: RE : P P --> $(\pi^{+}+\pi^{-})$ + X 
*qual: RE : P P --> $(\Xi^{-}+\bar{\Xi}^{+})$ + X 
*qual: SQRT(S) : 7000.0 GeV 
